artist,song,album,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin
Good Charlotte,Lifestyles of the Rich & Famous,The Young and The Hopeless,2g2a5kDeZexbUTD8abcvm6,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4,0
Dermot Kennedy,After Rain,After Rain,3XzLC1TU451F0nPiJitk49,0.48,0.418,11,-9.622,0,0.0312,0.505,0.00416,0.11,0.319,132.404,294000,4,0
Dave Matthews Band,Satellite,Under The Table And Dreaming,7FXoionVqQVZISNUgCIenZ,0.719,0.647,8,-7.229,1,0.0285,0.203,2.44e-05,0.0962,0.589,125.148,290533,3,0
Vertical Horizon,You're a God,Everything You Want,758wp6xs3ADdgIwdeHoXmX,0.649,0.852,5,-6.519,0,0.0307,0.00119,3.32e-05,0.0937,0.288,96.653,218760,4,0
Lily Allen,Smile,"Alright, Still (Bonus Track Version)",4aR9bPMAOFySBuQSbVWF3d,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,196893,4,0
The Doobie Brothers,Listen to the Music,Best of The Doobies,2fja4gHzPsIXiK4bMeU0hN,0.643,0.526,1,-15.147,0,0.0349,0.214,4.21e-06,0.069,0.881,105.922,227173,4,0
Panic! At The Disco,The Only Difference Between Martyrdom and Suicide Is Press Coverage,A Fever You Can't Sweat Out,4WdopfTdSd0nCLropjhsgH,0.501,0.933,6,-3.476,0,0.198,0.0457,0.0,0.376,0.708,170.13,174867,4,0
Natasha Bedingfield,Love Like This (feat. Sean Kingston),Pocketful Of Sunshine,49ppqF73rOz5Nyt1paRxIF,0.781,0.791,7,-3.903,0,0.0468,0.145,0.0,0.127,0.902,76.998,222293,4,0
My Life With The Thrill Kill Kult,Sexplosion,Sexplosion,4wvBZiYlPHH9wh20pxtVHt,0.686,0.718,10,-10.806,0,0.067,0.000937,0.0511,0.508,0.79,106.376,352733,4,0
Fatboy Slim,Gangster Trippin',The Greatest Hits: Why Try Harder,3BjkiaSpuez7lTKKFTZud9,0.724,0.906,1,-5.914,1,0.124,0.0921,0.00039,0.178,0.695,101.739,211960,4,0
Donovan,Wear Your Love Like Heaven,A Gift From A Flower To A Garden,0NkqCdYDySVdBoeGs4Nywe,0.619,0.557,7,-10.715,0,0.0351,0.404,0.0,0.181,0.831,116.065,146867,4,0
Kina Grannis,Valentine,Stairwells,12sfHH8Fik3YMc7MELGqia,0.857,0.358,9,-11.79,1,0.0432,0.293,0.0,0.106,0.521,124.961,150707,4,0
UNKLE,Burn My Shadow,Repo Men,0xF3z8t1k3wceLvCESjNrx,0.295,0.812,9,-7.28,0,0.0973,0.0217,0.0164,0.151,0.174,193.985,295547,4,0
DJ Khaled,For Free (feat. Drake),For Free (feat. Drake),4JDZl9nKIAhAhDjw753u4X,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4,0
Limp Bizkit,Behind Blue Eyes,Results May Vary,2DQ11fiHhS2436z7Odek4o,0.585,0.497,7,-6.643,1,0.0264,0.495,0.0,0.117,0.102,120.309,269973,4,0
The Red Jumpsuit Apparatus,Face Down,Don't You Fake It,4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,4,0
Days Of The New,"Touch, Peel And Stand",Days Of The New,0eKCfj7xCuJNoYrLlSJe59,0.573,0.622,11,-7.948,1,0.033,0.0543,1.77e-06,0.295,0.825,81.667,297147,4,0
Garbage,Stupid Girl,Absolute Garbage,0h4fRpHrxBeR3XWHmcolaU,0.59,0.802,11,-4.163,1,0.0356,0.00226,0.00143,0.0392,0.696,120.051,258133,4,0
Cake,The Distance,Fashion Nugget,0fsz7tJ7UKXT9hliLfO7aE,0.456,0.752,11,-8.121,0,0.09,0.0095,0.00145,0.0573,0.897,183.569,179600,4,0
Staind,Epiphany,Break the Cycle,43TQVltxEHaqCKpSsttaT5,0.559,0.487,6,-9.349,1,0.0266,0.0327,0.0814,0.129,0.145,149.961,256133,4,0
Staind,Outside,Break the Cycle,0kh03T0zqCUJ8CoLESa26N,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,4,0
Staind,Fade,Break the Cycle,70b6WxS0cjxbQqvdu4Q4Sa,0.471,0.846,1,-3.632,1,0.0416,0.00209,0.0369,0.126,0.255,116.469,242600,4,0
Staind,Mudshovel,Dysfunction,6264zKFgXM13JuRBX4MMyD,0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093,4,0
Staind,Everything Changes,Chapter V,2Qv9GqZU9ZMFLyQcolikMo,0.5,0.612,4,-4.944,1,0.0332,0.0267,0.157,0.404,0.0668,124.992,238427,3,0
Daughtry,Life After You,Leave This Town,1dwFCY3lGzHktgCRsmCht1,0.434,0.764,5,-3.45,1,0.0299,0.0534,0.0,0.437,0.309,51.316,206413,4,0
Daughtry,Crawling Back To You,Break The Spell (Deluxe Version),4lwEBL5hshyH5t9GmyE1uf,0.426,0.9,0,-3.428,0,0.0479,0.00667,0.0,0.191,0.161,151.036,225400,4,0
Daughtry,Feels Like Tonight,Daughtry,2tVCFmn2zKg2wGXS1TCIIA,0.483,0.903,6,-3.151,1,0.0451,0.000849,0.0,0.118,0.318,130.986,238733,4,0
Lifehouse,Halfway Gone,Smoke & Mirrors (Deluxe),7AsqUKKbPMxOFNIbRLBxHt,0.543,0.919,1,-4.831,0,0.0415,0.000449,0.0,0.243,0.498,125.023,195307,4,0
Lifehouse,Sick Cycle Carousel,No Name Face,67OTvR4W0NFEWLrQRL2QGw,0.447,0.801,8,-5.237,0,0.0308,0.00131,1.16e-06,0.0803,0.42,95.46,261733,4,0
Matchbox Twenty,If You're Gone - 2007 Remaster,Exile on Mainstream,5rdRPZnY9B2pxJNWImbsFn,0.399,0.681,9,-6.457,1,0.031,0.507,1.23e-06,0.102,0.347,109.716,274293,4,0
Anna Nalick,Breathe (2 AM),Wreck of the Day,4lGtdNWoWU4ftuFHUp4716,0.342,0.451,2,-7.706,1,0.0305,0.381,0.0,0.0919,0.244,113.33,280000,4,0
David Cook,Light On,David Cook,7zmqbdEqmQWgU2wOoBPG83,0.446,0.834,9,-4.014,0,0.0341,0.0794,0.0,0.114,0.363,132.034,228827,4,0
David Cook,The Time of My Life,David Cook,6avyV3xlz2UFeiAUZ0SqyT,0.414,0.578,8,-6.383,1,0.0287,0.0541,0.0,0.124,0.281,154.96,216147,3,0
David Cook,Come Back to Me,David Cook,55r33uTqnLglVMHb1qeWOd,0.476,0.895,4,-4.857,1,0.0299,0.0101,1.02e-06,0.127,0.632,108.087,248000,4,0
Thriving Ivory,Angels on the Moon,Thriving Ivory,6V9w1UM717xMgJj3AsvgcC,0.475,0.792,10,-3.226,1,0.0331,0.268,0.0,0.102,0.222,75.769,252800,4,0
Paramore,Ignorance,Brand New Eyes,47No93LxERvV6MtOAmQzHS,0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,218627,4,0
Everlast,What It's Like,Whitey Ford Sings The Blues,7pMVB2oz4Q4SlfTvvevNro,0.678,0.556,0,-7.423,1,0.0281,0.0904,0.0334,0.0866,0.405,85.158,303133,4,0
Stone Temple Pilots,Vasoline,Thank You,5SrnKN9CdGLLHIOUQMHNod,0.296,0.989,10,-4.945,1,0.111,0.00141,0.000167,0.0911,0.324,168.894,174760,4,0
Jet,Look What You've Done,Get Born,0ZSmRnXnP5fdANtVlCok1g,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,230880,4,0
Avril Lavigne,What the Hell,Goodbye Lullaby,5zTzDqrEmseqL2G8ElgBu7,0.571,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014,220627,4,0
Avril Lavigne,Girlfriend,The Best Damn Thing,5HbCnVLXRyZVxnreOPgJCK,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,4,0
Bush,Glycerine,Sixteen Stone,19sHnxkLSuMjCfKSvdhS1c,0.426,0.274,5,-14.259,1,0.0341,0.0602,0.00185,0.0975,0.102,114.225,266507,4,0
Bush,Machinehead,Sixteen Stone,52mw6w5JBQ8ZqpqSUn5H70,0.236,0.866,9,-7.296,1,0.0791,3.57e-05,0.00493,0.1,0.184,113.112,256360,4,0
Bush,Comedown,Sixteen Stone,7yX8ayPTlR5kjECfCyS7ZN,0.457,0.743,11,-7.835,0,0.0567,0.000154,0.000431,0.107,0.379,139.659,326600,4,0
Bush,The Sound of Winter,The Sea Of Memories,6ZXMvXg2zm5JfZJCBzjLI4,0.573,0.797,11,-4.162,0,0.0318,0.000141,0.000159,0.204,0.271,119.999,208800,4,0
Bush,Everything Zen,Sixteen Stone,4CC83eLJxiqe72rBwyaLOf,0.486,0.783,0,-7.108,1,0.0422,0.000608,0.00928,0.148,0.36,134.277,278133,4,0
Bush,Little Things,Sixteen Stone,2P0nTjhW0m30V1ptBQqXyr,0.368,0.902,7,-5.524,1,0.0661,0.000201,0.0,0.14,0.228,112.64,264293,4,0
Chevelle,The Red,Wonder What's Next (Expanded Edition),1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,3,0
Chevelle,Send the Pain Below,Wonder What's Next (Expanded Edition),6dRAAG4sB71NAtVCHJep7s,0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,4,0
Creed,Higher,Human Clay,0J39Z0d8WCrHdFFlF9Xxbu,0.458,0.829,2,-6.253,1,0.0357,5.64e-05,0.000143,0.21,0.451,155.759,316733,4,0
Creed,My Sacrifice,Weathered,3tymis9xNzV5MQSrDn8qU4,0.317,0.877,2,-6.027,1,0.0505,0.000112,1.5e-06,0.0757,0.258,146.325,294600,4,0
Stone Sour,Bother,Stone Sour,0AfIsqZ4gTUg9CwwW2jLeK,0.272,0.281,1,-7.634,1,0.0287,0.388,2.29e-05,0.158,0.141,89.914,240400,4,0
Hoobastank,The Reason,The Reason,4x3SQvTgvqSTU3nOL1urZh,0.473,0.643,4,-4.67,1,0.0293,0.0134,0.0,0.16,0.0781,82.95,232800,4,0
Hoobastank,Crawling In The Dark,Hoobastank,1eK4KsyjAzr2xJ86Tj5SWa,0.592,0.932,6,-4.491,0,0.0885,0.000295,7.59e-05,0.138,0.698,93.675,175027,4,0
Sugar Ray,Fly (feat. Super Cat) - Remastered,The Best Of Sugar Ray,3i34id9SUt1vi2LxjPJxuQ,0.809,0.716,1,-6.725,1,0.0945,0.0255,0.00344,0.0493,0.689,99.724,292600,4,0
Glenn Miller,Pennsylvania 6-5000,Greatest Hits,6KBMXvbMnhCzuTabTXIVxu,0.7,0.278,8,-12.723,1,0.135,0.883,0.542,0.191,0.511,144.888,191933,4,0
The Getaway People,Good Life,Turnpike Diaries,4BKgHeBlyVFMgAjlyYlm3F,0.639,0.945,7,-2.654,1,0.0641,0.00711,4.96e-06,0.33,0.735,94.118,209173,4,0
Ella Fitzgerald,It Don't Mean a Thing,By Popular Demand Duke Ellington,37kFRYnCmDvELZ4toNsJyE,0.548,0.428,0,-11.41,1,0.072,0.36,0.0,0.186,0.724,144.465,255200,4,0
Florence + The Machine,Dog Days Are Over,Lungs (Deluxe Edition),1YLJVmuzeM2YSUkCCaTNUB,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840,4,0
Florence + The Machine,Ship To Wreck,"How Big, How Blue, How Beautiful (Deluxe)",20NEld0MhrR4Zpgrf9brq8,0.564,0.923,9,-3.843,0,0.0325,0.00147,0.0,0.277,0.587,141.991,234526,4,0
Staind,Believe,The Illusion of Progress,098lPAWl2OmsCx64TXH5OQ,0.537,0.736,10,-4.721,0,0.0284,0.000659,0.00281,0.15,0.227,113.933,257307,4,0
HOMESHAKE,Call Me Up,Call Me Up,0xHCBEJMWZjxM0wUz0X7MG,0.764,0.24,0,-11.229,1,0.104,0.861,0.00681,0.101,0.524,76.019,148563,4,0
The Black Keys,Lonely Boy,Lonely Boy,3dOAXUx7I1qnzWzxdnsyB8,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4,0
Aimee Mann,Save Me,Magnolia (Music from the Motion Picture),0EqtsCvcDjEz6svFsaV5HN,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493,4,0
The Airborne Toxic Event,The Graveyard Near The House,All At Once,5ZyVc23cCY8F7Vw4AEk20P,0.576,0.312,0,-13.733,0,0.0296,0.692,3.12e-06,0.108,0.399,97.955,295480,4,0
Odessa,Hummed Low,Odessa,4Uvs5GAUUdq46PxVNas904,0.426,0.499,9,-11.131,1,0.0706,0.519,9.27e-06,0.102,0.438,189.733,215173,3,0
Emilie Autumn,Swallow (Filthy Victorian Mix By Perfidious Words),4 O'Clock EP,5TyRsQ0EXdan4utUsSX5DG,0.549,0.741,2,-7.988,0,0.0352,0.00294,0.0104,0.044,0.647,165.941,307347,4,0
She Wants Revenge,These Things,She Wants Revenge,2YsRTMOXVh7x8LjMf2o5ko,0.621,0.543,10,-8.51,0,0.0288,0.185,0.0868,0.115,0.365,122.995,312613,4,0
Staind,Open Your Eyes,Break the Cycle,2Ldgay3TrYRRd56qlqpqM1,0.515,0.963,10,-2.931,0,0.17,0.00257,0.0227,0.14,0.377,108.336,230000,4,0
Staind,Pressure,Break the Cycle,4ttSkGhifQkAU1frAnqdaQ,0.491,0.86,0,-3.116,1,0.0525,9.8e-05,0.329,0.0878,0.522,111.553,202707,4,0
Staind,Change,Break the Cycle,2H3jJv8OB8JM7RLyAtilKv,0.414,0.887,11,-5.116,1,0.0769,0.00722,0.0131,0.689,0.514,121.752,217293,4,0
Staind,Can't Believe,Break the Cycle,0x8Q7d0dzJ3XAHE7vZLX3I,0.343,0.828,7,-3.621,1,0.0649,1.89e-05,0.305,0.0948,0.385,66.311,167933,4,0
Staind,Suffer,Break the Cycle,4infDWmwviL4Ed5ONYjMHc,0.479,0.936,9,-2.669,1,0.064,8.24e-05,0.00383,0.0786,0.319,126.649,238413,4,0
Staind,Warm Safe Place,Break the Cycle,7hLNrNAh3TsLW31yJ81bPk,0.362,0.881,3,-3.222,0,0.0575,0.00473,0.00446,0.127,0.304,118.599,275560,4,0
Staind,For You,Break the Cycle,464HG7mt7NNKtKY0Hco8Y8,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200,4,0
Staind,Waste,Break the Cycle,1VsEBedfEyzzYGA0xhldSq,0.443,0.538,5,-4.777,0,0.0342,0.0149,0.00878,0.097,0.366,105.122,236493,4,0
Staind,Take It,Break the Cycle,38DpmNjN5AK8sJUnB4FPLA,0.413,0.944,3,-3.811,0,0.107,0.00461,0.0165,0.117,0.304,100.569,215707,4,0
The Civil Wars,Eavesdrop,The Civil Wars,4BafNHkkPaUocRMKi392MT,0.512,0.381,4,-7.478,1,0.0258,0.784,0.0,0.109,0.114,82.626,215400,4,0
Simple Plan,Welcome to My Life,Still Not Getting Any,714Lw0m2SmCEhKSPw0Dn8J,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,206773,4,0
The Civil Wars,My Father's Father,Barton Hollow,7LJ0xFri8p1uKhRnBSwjfZ,0.523,0.182,4,-14.639,1,0.03,0.934,0.00232,0.109,0.191,92.586,200440,4,0
Sia,Breathe Me,Colour The Small One,6hrgeEo1WQOHVeF8QMv68S,0.544,0.63,0,-7.523,1,0.0335,0.034,0.573,0.0961,0.202,120.064,274933,4,0
3 Doors Down,Let Me Be Myself,3 Doors Down,37K07PsEPk3SuYpAvjTbJO,0.496,0.675,0,-6.155,1,0.028,0.00468,1.16e-05,0.114,0.493,153.988,228627,4,0
Avril Lavigne,Here's to Never Growing Up,Avril Lavigne,1rdreHH1v6kyrx2mFQvLR4,0.487,0.876,0,-3.152,1,0.0946,0.011,0.0,0.401,0.725,164.997,214320,4,0
Hozier,Take Me To Church,Hozier (Deluxe),7dS5EaCoMnN7DzlpT6aRn2,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4,0
Johnny Cash,Ring of Fire,The Essential Johnny Cash,5rDkA2TFOImbiVenmnE9r4,0.661,0.517,7,-8.004,1,0.0269,0.267,0.000158,0.431,0.676,104.563,155707,4,0
Frank Sinatra,Fly Me To The Moon - Remastered,Ultimate Sinatra,2dR5WkrpwylTuT3jRWNufa,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,147147,4,0
Bobby Darin,Mack the Knife,Sing & Swing with Bobby Darin,10TDWedLT0ttwuBETBBWZQ,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,184333,4,0
Daughtry,Home,Daughtry,2nXWKf0GXbFby4posGqEht,0.444,0.85,6,-3.888,1,0.0363,0.00197,2e-06,0.198,0.337,143.973,255667,4,0
Daughtry,What About Now,Daughtry,07dtD7iciEL7vHqATMXg3V,0.362,0.835,9,-2.826,0,0.0439,0.0737,0.0,0.166,0.265,161.946,250533,4,0
Daughtry,No Surprise,Leave This Town,04Sl2hULaCVM7Iw8kzXPHN,0.481,0.779,3,-3.81,1,0.031,0.00853,0.0,0.0993,0.142,96.029,269693,4,0
Daughtry,September,Leave This Town,4Xc264AL4LUfOU9GASm8Sr,0.43,0.703,10,-5.52,1,0.0342,0.0465,0.0,0.0809,0.328,149.873,240213,4,0
Gramatik,Dungeon Sound,Street Bangerz Volume 3 & 4,3Y1dSjRfZa8MYyfAFeubVy,0.781,0.674,3,-6.266,1,0.0743,0.00388,0.0568,0.0981,0.442,203.849,232680,4,0
System Of A Down,Chop Suey!,Toxicity,2DlHlPMa4M17kufBvI2lEN,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,0
Kisschasy,Opinions Wont' Keep You Warm At Night,Hymns For The Non-Believer,4JLWQ9M1BsTVJ6z65K2NrN,0.438,0.964,7,-3.366,0,0.079,0.000756,0.0,0.149,0.744,143.888,186200,4,0
Tonight Alive,What Are You So Scared Of?,What Are You So Scared Of?,6l010scCyvcwdQDlxrzClw,0.404,0.829,8,-5.164,1,0.0558,0.00161,0.0,0.374,0.359,165.026,216747,4,0
Muse,Time is Running Out,Absolution,2takcwOaAZWiXQijPHIx7B,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040,4,0
Cauterize,Killing Me,So Far From Real,72UDuDAdENVSh9GGhfl1bu,0.485,0.934,8,-4.593,1,0.123,0.00707,0.0242,0.355,0.292,177.885,210000,4,0
Theory of a Deadman,Not Meant to Be,Scars & Souvenirs (Special Edition),5xyACR2lzIyzFepF4qlAas,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,215400,4,0
3 Doors Down,Let Me Go,The Greatest Hits,0nNVR2iDM3eVzEgMi78vQm,0.48,0.863,1,-4.914,0,0.0385,0.0181,0.0,0.111,0.491,91.972,243053,4,0
Shinedown,Sound of Madness,The Sound of Madness,0W9Xvd4Qx1aZPxEi94vgRY,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,233987,4,0
Shinedown,Call Me,The Sound of Madness,2nBWxgSZ79w9l6t2rUg6pl,0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,95.562,222200,4,0
Shinedown,The Crow & the Butterfly,The Sound of Madness (Deluxe Edition),2M865AmlL0eQkQRdaF8lJU,0.319,0.781,5,-3.496,1,0.0329,0.0013,0.0,0.0944,0.238,149.002,253600,3,0
Shinedown,If You Only Knew,The Sound of Madness (Deluxe Edition),5FuBPXQZyBXvlnra6Bv3SR,0.449,0.956,9,-4.011,0,0.0398,0.000347,0.0,0.325,0.321,97.011,226640,4,0
Shinedown,Breaking Inside,The Sound of Madness (Deluxe Edition),6kEJVYj0AjAxMvvITB3Q45,0.42,0.864,7,-3.344,0,0.034,0.0119,0.0,0.0989,0.387,151.954,229427,4,0
Jason Mraz & Colbie Caillat,Lucky,We Sing. We Dance. We Steal Things. (Latin Version),0lP1yIucCa3oCwcTTC75oN,0.624,0.41,0,-8.694,1,0.0353,0.259,0.0,0.171,0.678,130.105,190120,4,0
Jason Mraz,I'm Yours,We Sing. We Dance. We Steal Things. (Latin Version),5i7vK9h2AoGxFOT3kCBRkb,0.67,0.488,11,-7.42,1,0.0458,0.545,0.0,0.108,0.734,151.157,242067,4,0
Michael Jackson,P.Y.T. (Pretty Young Thing),Thriller 25 Super Deluxe Edition,5lA3pwMkBdd24StM90QrNR,0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273,238733,4,0
Ben E. King,Stand by Me,Don't Play That Song (Mono),3SdTKo2uVsxFblQjpScoHy,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,0
Green Day,When I Come Around,Dookie,1Dr1fXbc2IxaK1Mu8P8Khz,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000,4,0
The Goo Goo Dolls,Name,A Boy Named Goo,1G8jae4jD8mwkXdodqHsBM,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000,4,0
The Prodigy,Mindfields,Music From And Inspired By The Motion Picture The Matrix,2wryxYiE3bzAVMexRHZJrC,0.663,0.975,3,-7.161,0,0.0465,0.00667,0.736,0.0749,0.416,120.048,340333,4,0
Rob Zombie,Dragula,Best Of/20th Century,4JaJuGSfhcA7kavdgS3yn6,0.568,0.95,0,-6.187,0,0.0639,5.12e-05,5.92e-06,0.0754,0.572,125.046,222987,4,0
Deftones,Change (In the House of Flies),White Pony,51c94ac31swyDQj9B3Lzs3,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,299533,4,0
Deftones,My Own Summer (Shove It),Around the Fur,1158ckiB5S4cpsdYHDB9IF,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,214760,4,0
Deftones,Swerve City,Koi No Yokan,2OUR8g12h5qsGDs1v5lqvp,0.457,0.964,10,-2.963,1,0.0656,0.0001,0.00811,0.67,0.372,111.972,164987,4,0
Incubus,Privilege,Make Yourself,2Jpm7obuQxAYilV0WyJJL4,0.681,0.829,2,-6.894,1,0.101,0.000511,1.09e-05,0.112,0.782,94.067,234000,4,0
Incubus,Nowhere Fast,Make Yourself,2dfVmL735QprXvy95NzxRn,0.553,0.754,7,-6.59,1,0.0338,0.000235,0.0195,0.144,0.193,150.216,270227,4,0
Incubus,Consequence,Make Yourself,0i9Z2LxnCvDNI5MzPnVpNr,0.51,0.94,4,-5.358,1,0.0596,0.000119,0.2,0.257,0.471,150.076,198787,4,0
Incubus,When It Comes,Make Yourself,1s1o4BDXBNB0Wh2iAtN5Ak,0.586,0.784,9,-6.435,1,0.0348,0.000194,1.67e-05,0.463,0.466,131.953,240253,4,0
Incubus,Stellar,Make Yourself,6ISuXA3UCPMtsyEUGUTAyn,0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,200493,4,0
Incubus,Clean,Make Yourself,1V6PP9oKDvT7zBkDsCcupY,0.39,0.681,9,-6.4,1,0.151,0.00119,9.13e-05,0.0677,0.373,193.778,235707,3,0
Disturbed,Stricken,Ten Thousand Fists,6RJdYpFQwLyNfDc5FbjkgV,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227,4,0
Disturbed,Indestructible,Indestructible (Deluxe Edition),42ZVk59gT4tMlrZmd8Ijxf,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,278027,4,0
Disturbed,Stupify,The Sickness,5IvKtrcNWBkvyW2yXZ2Y40,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160,4,0
Disturbed,Voices,The Sickness,1jPgyViNE7djYSr1xEPlPJ,0.612,0.972,10,-4.328,0,0.0919,0.000303,0.00277,0.0817,0.576,109.989,191867,4,0
Queen,Don't Stop Me Now,Greatest Hits,3lrNq7iGL5r3KS93YiKAbC,0.557,0.761,5,-9.58,1,0.167,0.057,0.00109,0.567,0.666,156.442,209600,4,0
"Earth, Wind & Fire",Shining Star,That's The Way Of The World,0RgcOUQg4qYAEt9RIdf3oB,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,4,0
N.W.A.,Express Yourself - Extended Mix,Express Yourself,7a8QggRN3kbtoAZww6zku3,0.883,0.785,6,-7.554,0,0.258,0.00215,0.0,0.209,0.749,96.21,282667,4,0
She Wants Revenge,Red Flags And Long Nights,She Wants Revenge,5e0vfjC19908HLerbfbEkv,0.627,0.543,0,-8.249,0,0.0319,0.00208,0.462,0.135,0.434,143.232,308987,4,0
Florence + The Machine,Between Two Lungs,Lungs,6hkP1DhuDQ7CKdn1rGsYee,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,249240,4,0
Florence + The Machine,Cosmic Love,Lungs,7wcjbOTIfCVmyvbnPPV3aj,0.523,0.811,9,-5.386,0,0.0373,0.14,0.000321,0.122,0.112,139.995,255907,4,0
Florence + The Machine,Hurricane Drunk,Lungs,2frSTo4mIgiEA0sacx1gsk,0.436,0.867,4,-4.62,1,0.21,0.211,4.69e-05,0.322,0.239,184.011,193347,4,0
Florence + The Machine,Drumming Song,Lungs,2KoCICBGucRa428fNiwYQJ,0.442,0.812,4,-4.803,0,0.0525,0.00152,0.000856,0.0969,0.454,200.115,223827,4,0
Florence + The Machine,I'm Not Calling You A Liar,Lungs,0AosnSuC2OxvOfnRO41ZSb,0.583,0.525,7,-5.428,1,0.0572,0.356,0.0,0.28,0.37,117.991,185333,4,0
Florence + The Machine,Howl,Lungs,0O8rwnPniPEUX71uLpSIE6,0.584,0.858,0,-4.026,1,0.0654,0.0078,0.000467,0.166,0.273,129.998,214053,4,0
Florence + The Machine,"How Big, How Blue, How Beautiful","How Big, How Blue, How Beautiful",7GlwvJ8iAbCEfZjGq3iwmZ,0.372,0.539,7,-4.941,1,0.0324,0.605,0.000616,0.177,0.0825,129.808,334817,4,0
Florence + The Machine,Queen Of Peace,"How Big, How Blue, How Beautiful",4ZkGNzavB3e5mPpEP8HUjB,0.47,0.894,10,-2.621,0,0.0418,0.0322,5.4e-05,0.0903,0.311,126.03,307347,4,0
Gang Starr,Mass Appeal,Hard To Earn,3lGBvPUgO7MJltUnBlOpe9,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,221027,4,0
The Strokes,Machu Picchu,Angles,6mVD1SfTvlFAPVi7txFL5H,0.695,0.817,1,-5.294,1,0.0659,0.0132,0.097,0.0601,0.874,105.014,209627,4,0
She Wants Revenge,Out Of Control,She Wants Revenge,6gwJm7LgsaHdd3CWi4K8e8,0.654,0.703,2,-6.911,1,0.0295,0.000501,0.0,0.113,0.555,112.474,217293,4,0
Garbage,#1 Crush,Absolute Garbage (Special Edition),6hvwc95jXLw5z2kT73y6I5,0.635,0.647,7,-7.055,0,0.0235,0.000256,0.00132,0.358,0.464,94.196,285107,4,0
Garbage,Not My Idea,Garbage [20th Anniversary Deluxe Edition (Remastered)],59nbHGoIBlZzIhqYeUooFx,0.578,0.921,9,-5.05,0,0.0368,4.81e-05,0.000116,0.0905,0.506,98.233,221133,4,0
